PublishedDate|Language|Alert_definition|PT|Title|Content|Id|LinkURI
2023-10-10T23:31:00Z|en|flood|all|"Months after widespread <b>flooding</b>, some homeowners are still waiting on repairs | CBC.ca"|It&#39;s been two-and-a-half months since a historic rainfall <b>flooded</b> communities across Nova Scotia and claimed the lives of four people.|tag:google.com,2013:googlealerts/feed:6600381331739654276|https://www.cbc.ca/player/play/2271389251985
2023-10-10T20:44:59Z|en|flood|all|Iran rejects allegations that it played a role in Hamas attacks - Chemainus Valley Courier|<b>Flood</b> mitigation work removes gravel bar sediment. a day ago &middot; 25.|tag:google.com,2013:googlealerts/feed:2969011087201411171|https://www.chemainusvalleycourier.ca/news/iran-rejects-allegations-that-it-played-a-role-in-hamas-attacks-5559599
2023-10-10T20:43:55Z|en|flood|all|Watershed Conditions Statement (<b>Flood</b> Outlook) – Lake Ontario Storm Surge - October 10, 2023|This is an early notice of the potential for shoreline <b>flooding</b> and erosion. The Hamilton Conservation Authority (HCA) is advising that strong&nbsp;...|tag:google.com,2013:googlealerts/feed:897652814382228827|https://conservationhamilton.ca/watershed-conditions-statement-flood-outlook-lake-ontario-storm-surge-october-10-2023/
2023-10-10T20:42:13Z|en|flood|all|TML Monthly Supplement - Marxist-Leninist Party of Canada|Shortly after the Palestinian resistance unleashed Operation Al-Aqsa <b>Flood</b> on October 7, supporters of the Palestinian cause for liberation and the&nbsp;...|tag:google.com,2013:googlealerts/feed:6035515715635016309|https://cpcml.ca/Tmlm2023/MS5311.HTM
2023-10-10T19:59:56Z|en|flood|all|1 person dead after Thanksgiving auto crash in Qualicum Beach|<b>Flood</b> mitigation work removes gravel bar sediment. 2 days ago &middot; 25.|tag:google.com,2013:googlealerts/feed:85216960541414392|https://www.chemainusvalleycourier.ca/news/1-person-dead-after-thanksgiving-auto-crash-in-qualicum-beach-5559585
2023-10-10T19:54:23Z|en|flood|all|FACT FOCUS: Misinformation about the Israel-Hamas war is <b>flooding</b> social media. Here are the facts|In the days since Hamas militants stormed into Israel on Saturday morning, a <b>flood</b> of videos and photos purporting to show the conflict have&nbsp;...|tag:google.com,2013:googlealerts/feed:13865725960845366951|https://www.thestar.com/news/world/middle-east/fact-focus-misinformation-about-the-israel-hamas-war-is-flooding-social-media-here-are-the/article_21ee08c9-0175-5697-b77b-14344346a660.html
2023-10-10T17:51:47Z|en|flood|all|How snow cover in forests can help predict <b>flood</b> risks - The Weather Network|The melting of this snow cover combined with an extremely intense rainfall event helped push the river out of its bed, causing unprecedented <b>flooding</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:8212301502404850819|https://www.theweathernetwork.com/en/news/science/earth-science/how-snow-cover-in-forests-can-help-predict-flood-risks
2023-10-10T17:27:18Z|en|flood|all|"Why a <b>flood</b> prevention plan for Rennie&#39;s River is jammed up | CBC.ca"|People who live near Rennie&#39;s River in St. John&#39;s say they&#39;ve waited long enough. A $5-million project to prevent <b>flooding</b> on their properties was&nbsp;...|tag:google.com,2013:googlealerts/feed:1916023809791210079|https://www.cbc.ca/player/play/2271202883795
2023-10-11T03:23:18Z|fr|inondation|all|La 170 fermée dimanche : les infrastructures doivent être adaptées, clament des maires|... <b>inondation</b>. Ce qui nous inquiète le plus, c&#39;est si les chemins sont arrachés, si les chemins sont emportés, puis que les gens ne peuvent plus&nbsp;...|tag:google.com,2013:googlealerts/feed:12105796993795171932|https://ici.radio-canada.ca/nouvelle/2016765/ponts-ponceaux-routes-inondations
2023-10-11T03:10:51Z|fr|inondation|all|<b>Inondations</b> : Soupir de soulagement à Petit-Saguenay - TVA Nouvelles|Les résidents du village de Petit-Saguenay avaient retrouvé leur quiétude après une fin de semaine marquée par la crainte des <b>inondations</b>.|tag:google.com,2013:googlealerts/feed:281037149749030666|https://www.tvanouvelles.ca/2023/10/10/inondations--soupir-de-soulagement-a-petit-saguenay
2023-10-10T23:03:56Z|fr|inondation|all|<b>Inondations</b>: «Ça va prendre de l&#39;aide du gouvernement» - Le Nouvelliste|Les <b>inondations</b> de la fin de semaine ont causé de lourds dommages à plusieurs infrastructures municipales dans la région, notamment à&nbsp;...|tag:google.com,2013:googlealerts/feed:881971710813935305|https://www.lenouvelliste.ca/actualites/actualites-locales/2023/10/09/inondations-ca-va-prendre-de-laide-du-gouvernement-JHOWDMDDWZFOVGK2FEKY4OOHQA/
2023-10-10T22:21:46Z|fr|inondation|all|<b>Inondations</b>: l&#39;aide financière arrivera rapidement - Le Nouvelliste|Le gouvernement du Québec ne devrait pas tarder à rendre disponible l&#39;argent servant à soutenir les municipalités et les citoyens victimes des&nbsp;...|tag:google.com,2013:googlealerts/feed:18096144460501941170|https://www.lenouvelliste.ca/actualites/actualites-locales/2023/10/10/inondations-laide-financiere-arrivera-rapidement-5HZBEZJW5BHNBOKMJNTW3MAWDY/
2023-10-10T17:22:03Z|fr|inondation|all|Après les pluies diluviennes, l&#39;heure est au bilan à Saint-Ours - SorelTracy Magazine|... <b>inondations</b> et d&#39;un glissement de terrain connus le weekend dernier en raison ... (Voir texte :https://www.soreltracy.com/<b>inondation</b>-glissement-de&nbsp;...|tag:google.com,2013:googlealerts/feed:16268551701695100685|https://www.soreltracy.com/apres-les-pluies-diluviennes-lheure-est-au-bilan-a-saint-ours/
2023-10-10T16:42:02Z|fr|inondation|all|"Les sinistrés de N.-É. peinent à faire réparer les dégâts des <b>inondations</b> | Radio-Canada.ca"|Natasha Hatchard-Pemberton vit à Three Mile Plains depuis 25 ans. L&#39;<b>inondation</b> de juillet était la première fois qu&#39;elle avait besoin de faire une&nbsp;...|tag:google.com,2013:googlealerts/feed:9810534732705057070|https://ici.radio-canada.ca/nouvelle/2016570/inondations-juillet-2023-nouvelle-ecosse-penurie-contracteur
2023-10-10T14:12:29Z|fr|inondation|all|"Birmanie | Environ 14 000 personnes déplacées en raison d&#39;<b>inondations</b> | La Presse"|Je ne m&#39;attendais pas à voir autant d&#39;eau ici » : en Birmanie, des <b>inondations</b> d&#39;ampleur inédite ont provoqué le déplacement d&#39;environ 14 000&nbsp;...|tag:google.com,2013:googlealerts/feed:9911995618388377580|https://www.lapresse.ca/international/asie-et-oceanie/2023-10-10/birmanie/environ-14-000-personnes-deplacees-en-raison-d-inondations.php
2023-10-10T14:09:18Z|fr|inondation|all|Terre-Neuve-et-Labrador offre des cartes de risque d&#39;<b>inondation</b> en ligne - Radio-Canada|Une carte des zones à risque d&#39;<b>inondation</b> de Saint-Jean. Ouvrir en mode plein écran. La carte de la région du port de Saint&nbsp;...|tag:google.com,2013:googlealerts/feed:17437969855243411|https://ici.radio-canada.ca/nouvelle/2016337/carte-risque-inondation-terre-neuve
2023-10-10T13:37:54Z|fr|inondation|all|Pluie à Petit-Saguenay: retour à la normale - CKAJ|Rappelons que Petit-Saguenay s&#39;est retrouvée isolée le week-end dernier en raison des <b>inondations</b> sur la route 170. ... <b>inondation</b> majeure, alors que ce&nbsp;...|tag:google.com,2013:googlealerts/feed:17426683211132167826|https://ckaj.org/pluie-a-petit-saguenay-retour-a-la-normale/
2023-10-10T09:56:43Z|fr|inondation|all|<b>Inondations</b> en Birmanie: environ 14 000 personnes déplacées - Le Journal de Montréal|Les <b>inondations</b> ont commencé en juillet, affectant neuf régions de la Birmanie. La saison de la mousson (mai-octobre) apporte son lot de fortes pluies&nbsp;...|tag:google.com,2013:googlealerts/feed:8136921406205088995|https://www.journaldemontreal.com/2023/10/10/inondations-en-birmanie-environ-14-000-personnes-deplacees
2023-10-10T15:54:07Z|fr|embacle|all|"Saint-Mathieu : un <b>embâcle</b> déborde sur le chemin Saint-François-Xavier | Le Reflet"|... <b>embâcle</b> depuis dimanche. Cet <b>embâcle</b> est situé sur le terrain de la compagnie Lafarge à Saint-Constant, informe Oleg V. Lascov, directeur général&nbsp;...|tag:google.com,2013:googlealerts/feed:15855633563211723865|https://www.lereflet.qc.ca/saint-mathieu-un-embacle-deborde-sur-le-chemin-saint-francois-xavier
2023-10-12T06:13:54Z|en|flood|all|Rennie&#39;s River residents wait — and wait — as decade-old plan to reduce <b>flooding</b> sits on the shelf|A 2014 plan to reduce <b>flooding</b> that regularly damages properties near Rennie&#39;s River in St. John&#39;s remains on hold because it hasn&#39;t been approved&nbsp;...|tag:google.com,2013:googlealerts/feed:18426698503906923619|https://www.cbc.ca/news/canada/newfoundland-labrador/nl-long-pond-weir-1.6991227
2023-10-12T06:00:36Z|en|flood|all|Pollution fears for River Glaven after torrential rain - Yahoo News Canada|... <b>flood</b> water resembled &quot;milky coffee&quot;. &quot;We are very concerned, we fairly often get <b>flooding</b> mostly in the winter and we are always worried about&nbsp;...|tag:google.com,2013:googlealerts/feed:14006079854555374748|https://ca.news.yahoo.com/pollution-fears-river-glaven-torrential-055056660.html
2023-10-12T05:15:36Z|en|flood|all|"Insurance catastrophe | Lead Stories - Jamaica Gleaner"|... <b>flood</b> frequencies is not something that has received the same amount of public [attention]. “So I would say it&#39;s the coastal risks rather than the&nbsp;...|tag:google.com,2013:googlealerts/feed:2429649572340451194|https://jamaica-gleaner.com/article/lead-stories/20231012/insurance-catastrophe
2023-10-12T01:09:31Z|en|flood|all|Vernon council briefs: Fire funds, cannabis complaints, and more|We place it under the vehicle and we lift it up into the area where the battery boxes are located and then <b>flood</b> that area with water.” Lind&nbsp;...|tag:google.com,2013:googlealerts/feed:10531177933876598347|https://www.vernonmorningstar.com/local-news/vernon-council-briefs-fire-funds-cannabis-complaints-and-more-5887673
2023-10-11T20:17:24Z|en|flood|all|"Preventing frozen pipes – handy tips to get you through to spring | Vernon Matters"|Freezing and expanding can cause cracking that can potentially <b>flood</b> your house. During a cold snap, if you&#39;re just away for the day or if your&nbsp;...|tag:google.com,2013:googlealerts/feed:11709389607361006116|https://vernonmatters.ca/2023/10/11/preventing-frozen-pipes-handy-tips-to-get-you-through-to-spring/
2023-10-11T19:30:38Z|en|flood|all|City undertakes phase two of Mountview Dike project - the Fernie Free Press|Higher, wider dike will prevent <b>floods</b> from impacting the Mountview neighbourhood like in 2013.|tag:google.com,2013:googlealerts/feed:14582440549406902615|https://www.thefreepress.ca/news/city-undertakes-phase-two-of-mountview-dike-project/
2023-10-11T19:03:27Z|en|flood|all|Jeshua Marshall - &#39;The <b>Flood</b>&#39; [Album Review] - V13.net|With its amalgamation of styles ranging from funk to reggae to Americana, &#39;The <b>Flood</b>&#39; reveals delicious wrinkles of aural flair.|tag:google.com,2013:googlealerts/feed:12738518424422258153|https://v13.net/2023/10/jeshua-marshall-the-flood-album-review/
2023-10-11T18:25:04Z|en|flood|all|"Jamila Woods Bravely Explores the Tributaries of Selfhood on &#39;Water Made Us&#39; | Exclaim!"|Occasionally the river <b>floods</b> these places. &#39;<b>Floods</b>&#39; is the word they use, but in fact it is not <b>flooding</b>; it is remembering. Remembering where it&nbsp;...|tag:google.com,2013:googlealerts/feed:3911741879089526283|https://exclaim.ca/music/article/jamila_woods_water_made_us_album_review
2023-10-11T18:15:47Z|en|flood|all|The housing crisis is not just a supply issue. Here are two solutions to fix demand|Proponents of increasing supply would say we should streamline the process to build new homes and <b>flood</b> the market. However, the on-the-ground&nbsp;...|tag:google.com,2013:googlealerts/feed:16840841486869493976|https://www.theglobeandmail.com/investing/personal-finance/article-the-housing-crisis-is-not-just-a-supply-issue-here-are-two-solutions/
2023-10-11T18:02:34Z|en|flood|all|"Wednesday, October 11, 2023 | Daily Bulletin | University of Waterloo"|Unlike <b>flood</b> maps used today, Blackbird&#39;s will be both real-time and two-dimensional and could substantially impact <b>flood</b> mitigation and emergency&nbsp;...|tag:google.com,2013:googlealerts/feed:16728931025988648434|https://uwaterloo.ca/daily-bulletin/2023-10-11
2023-10-11T17:53:54Z|en|flood|all|SOUND OFF: New action to modernize our approach to emergency management|YEAR AFTER YEAR, climate- and weather-related emergencies have increased in severity, with people in our province facing unprecedented <b>floods</b>,&nbsp;...|tag:google.com,2013:googlealerts/feed:16621553513644916541|https://cfjctoday.com/2023/10/11/sound-off-new-action-to-modernize-our-approach-to-emergency-management/
2023-10-11T15:32:56Z|en|flood|all|"Talent, nat cats, and the hard market – a &quot;perfect storm&quot; | Insurance Business Canada"|Catastrophe &amp; <b>Flood</b>. By Jen Frost. Oct 11, 2023 Share. Whether an insured is a real estate investor&nbsp;...|tag:google.com,2013:googlealerts/feed:381239231618525038|https://www.insurancebusinessmag.com/ca/news/catastrophe/talent-nat-cats-and-the-hard-market--a-perfect-storm-462753.aspx
2023-10-11T15:22:09Z|en|flood|all|"<b>Floods</b> displace thousands of people in Myanmar | Watch - MSN"|The Canadian Press now. <b>Floods</b> displace thousands of people in Myanmar ; KameraOne Canada now. Side of the road ditch: Forgetful driver pays the price.|tag:google.com,2013:googlealerts/feed:18094855002400618427|https://www.msn.com/en-ca/news/video/floods-displace-thousands-of-people-in-myanmar/vi-AA1i1tpv
2023-10-11T14:43:29Z|en|flood|all|Peterborough&#39;s Downtown Halloween Spooktacular Returns Bigger and Spookier Than Ever|In addition to trick-or-treating, <b>Flood</b> says their will also be haunted crosswalks and an interactive scavenger hunt.|tag:google.com,2013:googlealerts/feed:2016441035866464662|https://www.ptbotoday.ca/2023/10/11/70613/
2023-10-11T14:10:29Z|en|flood|all|Lidia&#39;s leftover rain raises <b>flood</b> concerns in western Mexico - Yahoo Sports|But what&#39;s left of the formerly powerful storm will unload heavy rainfall, raising the threat of flash <b>flooding</b> across portions of western Mexico.|tag:google.com,2013:googlealerts/feed:3974777048557631292|https://ca.sports.yahoo.com/news/hurricane-lidia-makes-landfall-west-002408051.html
2023-10-11T13:41:23Z|en|flood|all|"Making waves in the world of amphibious architecture | Waterloo News"|... <b>flooding</b>. This has shaped my master&#39;s thesis topic to focus on <b>flood</b> mitigation (amphibious) architecture in Canada.” Holder is still part of the&nbsp;...|tag:google.com,2013:googlealerts/feed:12490974068108575113|https://uwaterloo.ca/news/engineering-students/making-waves-world-amphibious-architecture
